Wavelength,0,30,60,100
364.0,0.13341,0.13445,0.13173,0.13286
365.0,0.13306,0.13419,0.13152,0.13254
366.0,0.13297,0.13404,0.13124,0.13236
367.0,0.13268,0.13377,0.13108,0.13211
368.0,0.13248,0.13351,0.13069,0.13181
369.0,0.13198,0.13304,0.13047,0.13154
370.0,0.13182,0.13292,0.13024,0.1313
371.0,0.13167,0.13265,0.12994,0.13111
372.0,0.13139,0.13239,0.12973,0.13069
373.0,0.13105,0.13196,0.12944,0.13049
374.0,0.13069,0.13157,0.12922,0.13028
375.0,0.13069,0.13145,0.12882,0.12996
376.0,0.13035,0.13122,0.12865,0.12969
377.0,0.13007,0.13071,0.12845,0.12945
378.0,0.12978,0.13041,0.12802,0.129
379.0,0.12945,0.13007,0.12787,0.12883
380.0,0.12941,0.13003,0.12746,0.12853
381.0,0.12902,0.12953,0.12737,0.12819
382.0,0.12902,0.12931,0.12698,0.12801
383.0,0.12858,0.12883,0.1268,0.1277
384.0,0.12845,0.12863,0.12629,0.1275
385.0,0.12824,0.12838,0.12626,0.12718
386.0,0.12802,0.128,0.12587,0.12688
387.0,0.12764,0.12771,0.12558,0.12661
388.0,0.12739,0.12741,0.1252,0.1263
389.0,0.12723,0.12707,0.12504,0.12608
390.0,0.1269,0.12692,0.12489,0.12576
391.0,0.12668,0.12658,0.12446,0.12547
392.0,0.12626,0.1261,0.12418,0.12526
393.0,0.12597,0.1259,0.12393,0.12492
394.0,0.12569,0.12563,0.12365,0.12468
395.0,0.12557,0.12547,0.12335,0.12428
396.0,0.12521,0.12511,0.12303,0.12399
397.0,0.12479,0.1248,0.12285,0.12386
398.0,0.1247,0.12468,0.12255,0.12359
399.0,0.12443,0.12441,0.12223,0.12321
400.0,0.12421,0.12428,0.12212,0.12298
401.0,0.12373,0.12392,0.1217,0.1226
402.0,0.12356,0.12385,0.12151,0.12246
403.0,0.12327,0.12349,0.12114,0.1221
404.0,0.12294,0.12326,0.1211,0.12199
405.0,0.12253,0.12317,0.12073,0.12152
406.0,0.1222,0.12278,0.12047,0.12147
407.0,0.12182,0.12257,0.12009,0.12108
408.0,0.12165,0.12248,0.11999,0.12085
409.0,0.12138,0.12218,0.11985,0.1206
410.0,0.12118,0.12213,0.11936,0.12032
411.0,0.12064,0.12168,0.11921,0.12013
412.0,0.1204,0.12136,0.11888,0.11982
413.0,0.12024,0.12135,0.11887,0.11963
414.0,0.12006,0.1212,0.11851,0.11929
415.0,0.11969,0.12094,0.11834,0.1192
416.0,0.1194,0.1206,0.11802,0.11912
417.0,0.11921,0.12034,0.11781,0.11872
418.0,0.11907,0.12017,0.11779,0.1186
419.0,0.11881,0.12001,0.11747,0.11841
420.0,0.11846,0.11971,0.11733,0.11826
421.0,0.11816,0.11927,0.11711,0.11802
422.0,0.11813,0.11935,0.11699,0.11795
423.0,0.11782,0.11903,0.11678,0.1176
424.0,0.11763,0.11892,0.11654,0.1176
425.0,0.11721,0.11873,0.1163,0.11742
426.0,0.11727,0.11864,0.11626,0.11725
427.0,0.11706,0.11851,0.11612,0.11713
428.0,0.11703,0.11829,0.11598,0.11695
429.0,0.11651,0.11803,0.11569,0.11687
430.0,0.11657,0.11803,0.11559,0.11672
431.0,0.11656,0.11798,0.11551,0.1167
432.0,0.11619,0.11772,0.11541,0.11632
433.0,0.11619,0.11789,0.11522,0.1165
434.0,0.11583,0.11755,0.11494,0.11609
435.0,0.11604,0.11763,0.11511,0.11622
436.0,0.11556,0.11736,0.11496,0.11617
437.0,0.11575,0.11762,0.11467,0.1158
438.0,0.11539,0.11724,0.11438,0.11587
439.0,0.11535,0.11722,0.11454,0.11573
440.0,0.1152,0.11719,0.11451,0.11583
441.0,0.11507,0.11713,0.11431,0.11553
442.0,0.11517,0.11709,0.114,0.11558
443.0,0.11475,0.1169,0.11398,0.11554
444.0,0.11482,0.11694,0.11424,0.11564
445.0,0.11453,0.11684,0.11402,0.11553
446.0,0.1145,0.11689,0.11373,0.11512
447.0,0.11448,0.11679,0.11383,0.1155
448.0,0.11425,0.11678,0.114,0.1155
449.0,0.11428,0.11679,0.11381,0.1155
450.0,0.11428,0.11689,0.11389,0.11554
451.0,0.11435,0.11688,0.1137,0.11529
452.0,0.11427,0.11696,0.11361,0.11539
453.0,0.11402,0.11687,0.11377,0.11557
454.0,0.11427,0.11731,0.11387,0.11563
